,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2023-02-07,18:17:56.942,   18.64,    6.29,   15.27,    2.90,   18.91,    6.51,   15.17,    2.84,   67.98,   18.54,    105430,   86.52, 2761.58,  355.12, 2757.95,  350.33, 2773.40,  360.63, 2759.16,  351.75,11052.09, 1417.83,    113930,12469.92,  11120.07,   1436.37,  12556.44
2023-02-07,18:17:57.041,   19.20,    7.04,   16.05,    3.70,   19.46,    7.22,   15.58,    3.53,   70.30,   21.48,    104410,   91.78, 2822.76,  361.98, 2824.71,  358.16, 2830.28,  364.60, 2824.26,  358.86,11302.01, 1443.60,    112370,12745.61,  11372.31,   1465.08,  12837.39
2023-02-07,18:17:57.142,   14.79,    5.19,   11.52,    1.79,   15.11,    5.42,   11.24,    1.74,   52.66,   14.14,    105430,   66.80, 2556.24,  302.36, 2556.61,  298.94, 2547.44,  298.21, 2552.30,  296.39,10212.59, 1195.90,    112310,11408.49,  10265.25,   1210.04,  11475.29
2023-02-07,18:17:57.241,   11.91,    5.61,    8.46,    2.21,   12.29,    5.80,    8.34,    2.19,   41.00,   15.81,    104400,   56.81, 2396.34,  277.76, 2388.05,  271.83, 2400.80,  278.16, 2392.93,  273.14, 9578.11, 1100.88,    110650,10678.99,   9619.12,   1116.69,  10735.81
2023-02-07,18:17:57.353,   27.62,    6.37,   24.31,    3.05,   27.89,    6.65,   24.22,    2.94,  104.05,   19.01,    105240,  123.06, 2357.72,  250.08, 2331.31,  237.80, 2333.66,  241.57, 2332.96,  238.31, 9355.65,  967.76,    115076,10323.41,   9459.70,    986.77,  10446.47
2023-02-07,18:17:57.453,   46.89,   10.85,   43.44,    7.57,   47.51,   11.17,   43.39,    7.44,  181.23,   37.03,    104864,  218.26, 2236.19,  240.65, 2245.26,  241.39, 2220.41,  233.22, 2219.65,  230.16, 8921.50,  945.43,    110249, 9866.92,   9102.73,    982.46,  10085.19
2023-02-07,18:17:57.561,   30.98,    8.21,   27.98,    4.96,   31.45,    8.58,   27.47,    4.85,  117.88,   26.59,    104846,  144.47, 2154.81,  220.68, 2161.70,  220.63, 2171.15,  227.25, 2173.55,  224.24, 8661.22,  892.79,    109778, 9554.01,   8779.10,    919.38,   9698.48
2023-02-07,18:17:57.654,   24.36,    6.77,   20.86,    3.34,   24.80,    7.10,   20.57,    3.29,   90.59,   20.50,    104960,  111.09, 1995.93,  161.81, 1992.42,  159.17, 2001.15,  164.52, 1999.92,  162.53, 7989.42,  648.03,    104890, 8637.45,   8080.01,    668.53,   8748.54
2023-02-07,18:17:57.753,   11.17,    6.76,    7.92,    3.41,   11.61,    7.03,    7.69,    3.30,   38.38,   20.50,    104410,   58.88, 2523.18,  296.39, 2525.55,  293.20, 2525.89,  297.68, 2533.11,  298.34,10107.73, 1185.61,    111170,11293.34,  10146.11,   1206.11,  11352.21
2023-02-07,18:17:57.854,   11.39,    5.14,    8.15,    1.80,   11.91,    5.52,    7.81,    1.67,   39.25,   14.13,    105420,   53.37, 3035.11,  436.40, 3035.27,  434.00, 3024.29,  432.39, 3043.12,  437.38,12137.79, 1740.17,    114840,13877.96,  12177.04,   1754.29,  13931.33
2023-02-07,18:17:57.953,   12.92,    7.14,    9.50,    3.78,   13.26,    7.43,    9.25,    3.69,   44.94,   22.04,    104380,   66.98, 2633.39,  326.62, 2622.86,  319.12, 2614.87,  320.35, 2621.27,  319.22,10492.38, 1285.32,    112540,11777.69,  10537.32,   1307.36,  11844.67
2023-02-07,18:17:58.054,   17.40,    6.41,   14.04,    3.04,   17.71,    6.62,   13.57,    2.86,   62.72,   18.93,    104405,   81.65, 2565.93,  319.22, 2580.88,  322.72, 2572.68,  323.93, 2571.32,  320.85,10290.82, 1286.71,    111108,11577.54,  10353.54,   1305.64,  11659.19
2023-02-07,18:17:58.154,   23.90,    5.65,   20.51,    2.34,   24.17,    5.97,   20.20,    2.16,   88.77,   16.12,    105450,  104.89, 2508.33,  295.50, 2519.05,  295.67, 2512.50,  298.32, 2521.88,  299.67,10061.76, 1189.17,    112380,11250.93,  10150.53,   1205.28,  11355.82
2023-02-07,18:17:58.254,   50.64,   13.12,   47.02,    9.56,   51.10,   13.23,   46.47,    9.44,  195.22,   45.35,    104410,  240.57, 2628.67,  315.29, 2624.37,  311.13, 2622.99,  313.61, 2628.00,  312.10,10504.03, 1252.13,    111800,11756.16,  10699.24,   1297.49,  11996.73
2023-02-07,18:17:58.354,   15.72,    5.17,   12.43,    1.72,   16.02,    5.39,   12.06,    1.67,   56.22,   13.96,    105450,   70.18, 2393.98,  268.02, 2380.59,  260.14, 2383.68,  265.14, 2385.74,  263.74, 9544.00, 1057.03,    111470,10601.04,   9600.22,   1070.99,  10671.21
2023-02-07,18:17:58.454,   19.06,    7.02,   15.84,    3.67,   19.60,    7.33,   15.64,    3.57,   70.15,   21.59,    104380,   91.74, 2295.43,  244.75, 2291.85,  240.81, 2302.78,  247.78, 2297.98,  242.51, 9188.05,  975.85,    109590,10163.90,   9258.20,    997.43,  10255.64
2023-02-07,18:17:58.565,   36.46,    8.43,   33.30,    4.98,   37.07,    8.72,   33.10,    4.86,  139.93,   26.98,    105465,  166.90, 2621.65,  295.68, 2616.61,  290.17, 2627.53,  297.18, 2630.42,  295.28,10496.20, 1178.31,    116125,11674.51,  10636.13,   1205.29,  11841.42
2023-02-07,18:17:58.669,   16.51,    6.00,   13.18,    2.68,   16.78,    6.27,   12.77,    2.56,   59.24,   17.50,    104874,   76.74, 2516.54,  288.28, 2505.18,  280.75, 2509.28,  284.30, 2497.35,  277.40,10028.36, 1130.72,    111316,11159.08,  10087.59,   1148.22,  11235.82
2023-02-07,18:17:58.773,   14.54,    5.40,   11.33,    2.03,   14.89,    5.70,   10.94,    1.98,   51.69,   15.12,    104864,   66.81, 2452.40,  272.72, 2451.58,  270.08, 2447.16,  269.69, 2444.14,  268.03, 9795.28, 1080.53,    111527,10875.80,   9846.97,   1095.64,  10942.61
2023-02-07,18:17:58.866,   14.28,    5.02,   11.12,    1.66,   14.72,    5.26,   10.67,    1.55,   50.78,   13.48,    104940,   64.27, 2252.97,  230.90, 2263.23,  232.33, 2257.93,  233.52, 2249.59,  226.89, 9023.72,  923.64,    106670, 9947.36,   9074.51,    937.12,  10011.63
2023-02-07,18:17:58.965,   15.77,    5.35,   12.58,    1.96,   16.20,    5.60,   12.20,    1.89,   56.74,   14.80,    104390,   71.54, 2232.52,  234.28, 2229.82,  230.74, 2221.75,  229.28, 2210.88,  222.37, 8894.96,  916.68,    109900, 9811.65,   8951.71,    931.48,   9883.19
2023-02-07,18:17:59.066,   12.50,    5.71,    9.10,    2.30,   12.89,    6.06,    8.85,    2.27,   43.34,   16.35,    105430,   59.69, 2165.83,  220.18, 2167.07,  217.45, 2157.87,  216.38, 2161.05,  213.25, 8651.82,  867.26,    110690, 9519.08,   8695.16,    883.60,   9578.77
2023-02-07,18:17:59.165,   17.58,    5.52,   14.34,    2.23,   17.82,    5.83,   14.02,    2.15,   63.75,   15.73,    104370,   79.48, 2045.19,  179.02, 2039.88,  174.58, 2055.78,  183.14, 2054.59,  179.83, 8195.44,  716.56,    109370, 8912.00,   8259.19,    732.29,   8991.48
2023-02-07,18:17:59.266,    9.60,    4.85,    6.25,    1.49,    9.90,    5.12,    5.98,    1.39,   31.73,   12.85,    104386,   44.58, 2185.24,  221.04, 2172.34,  213.78, 2202.65,  227.63, 2183.90,  218.61, 8744.13,  881.05,    110029, 9625.19,   8775.86,    893.90,   9669.77
2023-02-07,18:17:59.366,   10.57,    4.71,    7.37,    1.34,   10.97,    5.02,    7.08,    1.27,   35.99,   12.34,    105410,   48.33, 2350.69,  250.78, 2339.21,  245.69, 2340.97,  246.73, 2341.32,  244.52, 9372.19,  987.72,    110900,10359.92,   9408.19,   1000.06,  10408.24
2023-02-07,18:17:59.467,   16.96,    6.68,   13.67,    3.34,   17.39,    6.90,   13.46,    3.25,   61.48,   20.16,    104395,   81.64, 2355.08,  240.68, 2351.24,  237.26, 2346.86,  236.59, 2346.43,  235.23, 9399.62,  949.77,    109761,10349.38,   9461.10,    969.93,  10431.03
2023-02-07,18:17:59.577,   30.84,    6.97,   27.60,    3.52,   31.26,    7.22,   27.22,    3.39,  116.92,   21.10,    105588,  138.03, 2383.59,  252.13, 2382.14,  248.88, 2375.45,  248.15, 2369.45,  244.26, 9510.64,  993.42,    115068,10504.06,   9627.56,   1014.53,  10642.09
2023-02-07,18:17:59.681,   13.63,    5.43,   10.40,    2.04,   14.08,    5.69,   10.09,    1.93,   48.20,   15.10,    104864,   63.30, 2167.62,  218.19, 2161.52,  213.80, 2159.95,  215.53, 2157.30,  210.74, 8646.40,  858.26,    109460, 9504.66,   8694.59,    873.36,   9567.96
2023-02-07,18:17:59.781,   11.79,    4.89,    8.51,    1.58,   12.15,    5.18,    8.15,    1.48,   40.61,   13.13,    104840,   53.74, 2034.14,  176.66, 2038.49,  174.12, 2030.77,  175.70, 2028.02,  170.40, 8131.42,  696.88,    109520, 8828.30,   8172.03,    710.02,   8882.04
2023-02-07,18:17:59.874,   10.97,    5.32,    7.63,    1.92,   11.34,    5.63,    7.27,    1.86,   37.21,   14.73,    104950,   51.94, 2019.49,  181.65, 2013.70,  177.36, 2015.07,  179.84, 2007.17,  174.69, 8055.43,  713.54,    105510, 8768.97,   8092.63,    728.27,   8820.91
2023-02-07,18:17:59.973,   13.49,    4.87,   10.14,    1.48,   13.85,    5.09,    9.89,    1.40,   47.36,   12.85,    104380,   60.21, 1997.59,  166.20, 1989.27,  160.92, 1982.06,  161.38, 1992.06,  162.53, 7960.98,  651.02,    108200, 8612.00,   8008.33,    663.87,   8672.21
2023-02-07,18:18:00.074,   14.42,    5.93,   11.07,    2.54,   14.77,    6.24,   10.64,    2.46,   50.89,   17.17,    105420,   68.06, 2078.64,  183.51, 2080.04,  181.83, 2088.31,  188.53, 2089.31,  185.89, 8336.31,  739.76,    110620, 9076.06,   8387.20,    756.93,   9144.13
2023-02-07,18:18:00.173,   23.18,    6.94,   20.05,    3.68,   23.44,    7.21,   19.61,    3.63,   86.28,   21.46,    104400,  107.74, 1932.73,  143.38, 1928.64,  138.87, 1935.39,  143.04, 1917.33,  135.41, 7714.09,  560.71,    108580, 8274.80,   7800.37,    582.17,   8382.54
2023-02-07,18:18:00.274,   15.23,    5.37,   11.90,    2.03,   15.52,    5.70,   11.57,    1.98,   54.22,   15.08,    104376,   69.30, 2248.07,  242.95, 2235.02,  237.02, 2240.00,  240.83, 2230.90,  234.07, 8953.99,  954.87,    110593, 9908.85,   9008.20,    969.95,   9978.15
2023-02-07,18:18:00.374,   13.66,    5.26,   10.49,    1.88,   14.06,    5.56,   10.05,    1.81,   48.25,   14.51,    105410,   62.77, 2354.14,  242.71, 2346.65,  235.50, 2358.40,  242.36, 2346.57,  237.50, 9405.76,  958.08,    110730,10363.84,   9454.02,    972.59,  10426.61
2023-02-07,18:18:00.474,   24.23,    7.29,   21.05,    4.02,   24.60,    7.53,   20.55,    3.87,   90.43,   22.72,    104420,  113.15, 2183.17,  228.74, 2183.87,  226.28, 2168.16,  222.82, 2174.31,  222.99, 8709.50,  900.84,    110170, 9610.34,   8799.93,    923.55,   9723.49
2023-02-07,18:18:00.585,   34.21,    8.06,   30.76,    4.66,   34.72,    8.38,   30.47,    4.56,  130.16,   25.66,    105659,  155.82, 2554.60,  301.15, 2552.53,  297.25, 2546.51,  298.90, 2537.16,  292.20,10190.80, 1189.50,    115902,11380.30,  10320.96,   1215.16,  11536.12
2023-02-07,18:18:00.678,   20.01,    6.40,   16.72,    3.10,   20.49,    6.73,   16.35,    2.93,   73.57,   19.16,    104940,   92.74, 2578.78,  312.44, 2568.63,  305.22, 2577.91,  312.01, 2575.76,  307.47,10301.08, 1237.13,    108190,11538.21,  10374.65,   1256.29,  11630.95
2023-02-07,18:18:00.777,   18.86,    6.08,   15.64,    2.76,   19.38,    6.48,   15.30,    2.74,   69.17,   18.06,    104430,   87.24, 2839.63,  386.00, 2840.91,  383.27, 2851.91,  390.44, 2846.62,  385.90,11379.07, 1545.60,    111380,12924.67,  11448.24,   1563.67,  13011.91
2023-02-07,18:18:00.878,   14.80,    5.79,   11.63,    2.47,   15.16,    6.01,   11.17,    2.31,   52.77,   16.57,    104405,   69.34, 2511.99,  296.76, 2511.48,  294.04, 2504.92,  293.80, 2497.62,  287.82,10026.00, 1172.42,    111860,11198.42,  10078.77,   1189.00,  11267.76
2023-02-07,18:18:00.978,   18.98,    5.47,   15.63,    2.07,   19.39,    5.74,   15.18,    2.02,   69.18,   15.31,    105420,   84.49, 2304.31,  245.05, 2293.02,  237.84, 2284.85,  235.40, 2281.80,  233.14, 9163.97,  951.42,    110990,10115.39,   9233.15,    966.73,  10199.88
2023-02-07,18:18:01.078,   14.88,    6.56,   11.54,    3.21,   15.15,    6.81,   11.07,    3.09,   52.64,   19.68,    104380,   72.32, 2230.37,  220.53, 2229.89,  217.54, 2213.37,  213.10, 2210.81,  209.75, 8884.44,  860.93,    109530, 9745.37,   8937.08,    880.61,   9817.69
2023-02-07,18:18:01.189,   58.68,   13.16,   55.28,    9.96,   58.64,   13.22,   54.80,    9.69,  227.41,   46.04,    105620,  273.45, 2677.54,  340.99, 2669.66,  334.61, 2668.10,  337.12, 2661.94,  333.39,10677.24, 1346.11,    116795,12023.35,  10904.65,   1392.15,  12296.80
2023-02-07,18:18:01.293,   11.40,    5.34,    8.01,    2.00,   11.70,    5.58,    7.71,    1.91,   38.82,   14.83,    104855,   53.65, 2932.74,  408.05, 2936.04,  406.71, 2932.49,  407.02, 2938.17,  406.25,11739.45, 1628.04,    113864,13367.49,  11778.26,   1642.87,  13421.14
2023-02-07,18:18:01.386,   16.72,    5.62,   13.21,    2.19,   17.22,    5.90,   13.13,    2.17,   60.28,   15.88,    104940,   76.16, 2372.52,  280.96, 2361.66,  274.39, 2362.88,  276.73, 2371.09,  277.47, 9468.15, 1109.56,    107180,10577.71,   9528.43,   1125.43,  10653.86
2023-02-07,18:18:01.485,   18.42,    7.74,   15.12,    4.36,   18.98,    8.07,   14.77,    4.30,   67.29,   24.47,    104460,   91.77, 2236.78,  231.77, 2227.75,  225.63, 2245.54,  234.55, 2251.45,  235.65, 8961.52,  927.60,    109940, 9889.12,   9028.81,    952.08,   9980.88
2023-02-07,18:18:01.597,   31.38,    7.10,   28.05,    3.69,   31.98,    7.50,   27.84,    3.63,  119.26,   21.92,    105230,  141.17, 2270.09,  199.77, 2264.68,  193.68, 2274.04,  201.05, 2274.67,  198.60, 9083.48,  793.10,    114557, 9876.58,   9202.74,    815.01,  10017.75
2023-02-07,18:18:01.690,   15.00,    5.76,   11.67,    2.39,   15.43,    6.11,   11.42,    2.31,   53.52,   16.58,    104950,   70.09, 2120.98,  201.77, 2127.52,  202.07, 2118.87,  200.14, 2123.22,  200.81, 8490.60,  804.78,    105910, 9295.38,   8544.12,    821.36,   9365.47
2023-02-07,18:18:01.789,   10.68,    5.30,    7.45,    1.96,   11.22,    5.54,    7.17,    1.91,   36.52,   14.71,    104380,   51.23, 2072.41,  181.02, 2063.86,  174.60, 2073.62,  180.32, 2074.67,  178.25, 8284.56,  714.19,    109430, 8998.75,   8321.08,    728.90,   9049.98
2023-02-07,18:18:01.890,   21.12,   10.74,   17.78,    7.41,   21.80,   11.05,   17.58,    7.32,   78.29,   36.52,    104414,  114.81, 2221.89,  205.15, 2212.90,  199.91, 2219.48,  203.79, 2213.30,  200.10, 8867.57,  808.95,    109226, 9676.52,   8945.86,    845.47,   9791.33
2023-02-07,18:18:01.990,   15.11,    6.34,   11.72,    2.90,   15.52,    6.65,   11.43,    2.86,   53.79,   18.74,    105460,   72.54, 2369.78,  247.51, 2374.07,  246.03, 2370.97,  248.06, 2365.41,  243.59, 9480.23,  985.20,    110920,10465.43,   9534.02,   1003.95,  10537.97
2023-02-07,18:18:02.090,   15.34,    6.03,   12.13,    2.69,   15.85,    6.38,   11.79,    2.59,   55.11,   17.69,    104400,   72.80, 2497.25,  291.82, 2497.25,  289.52, 2499.72,  290.83, 2499.56,  288.92, 9993.78, 1161.09,    111120,11154.88,  10048.90,   1178.79,  11227.68
2023-02-07,18:18:02.201,   32.78,    8.16,   29.47,    4.78,   33.23,    8.48,   29.12,    4.71,  124.60,   26.13,    105552,  150.73, 2543.99,  260.98, 2537.44,  255.92, 2537.97,  258.97, 2538.38,  255.85,10157.79, 1031.72,    116455,11189.51,  10282.39,   1057.86,  11340.24
2023-02-07,18:18:02.305,   27.26,   11.31,   24.02,    8.09,   27.71,   11.67,   23.65,    8.07,  102.64,   39.13,    104864,  141.78, 2533.43,  292.13, 2529.47,  287.52, 2532.74,  291.51, 2531.47,  287.83,10127.11, 1158.99,    111384,11286.11,  10229.76,   1198.13,  11427.88
2023-02-07,18:18:02.398,   21.34,    6.49,   18.26,    3.13,   21.78,    6.78,   17.53,    3.10,   78.91,   19.50,    104940,   98.42, 2263.62,  262.87, 2262.64,  259.29, 2253.79,  259.23, 2266.76,  260.78, 9046.80, 1042.17,    106510,10088.98,   9125.72,   1061.68,  10187.40
2023-02-07,18:18:02.497,   22.91,   10.34,   19.73,    7.07,   23.53,   10.67,   19.49,    7.04,   85.65,   35.12,    104390,  120.77, 2577.94,  324.77, 2577.43,  321.70, 2589.67,  329.16, 2579.89,  324.29,10324.93, 1299.92,    112310,11624.85,  10410.58,   1335.04,  11745.62
2023-02-07,18:18:02.598,   37.27,    8.96,   33.91,    5.57,   37.75,    9.30,   33.72,    5.53,  142.65,   29.35,    105550,  171.99, 2753.75,  360.16, 2760.47,  359.69, 2764.55,  364.51, 2770.76,  364.76,11049.53, 1449.12,    113480,12498.65,  11192.18,   1478.47,  12670.64
2023-02-07,18:18:02.697,   21.55,    7.05,   18.41,    3.73,   22.02,    7.38,   17.99,    3.57,   79.97,   21.72,    104390,  101.69, 2969.84,  438.95, 2962.22,  432.57, 2959.33,  435.03, 2962.37,  432.13,11853.76, 1738.68,    113680,13592.43,  11933.73,   1760.39,  13694.12
2023-02-07,18:18:02.797,   14.63,    5.72,   11.22,    2.35,   15.18,    6.10,   11.01,    2.28,   52.04,   16.45,    104440,   68.49, 2678.77,  349.50, 2668.95,  342.52, 2669.32,  346.08, 2668.99,  341.51,10686.04, 1379.62,    111710,12065.66,  10738.09,   1396.07,  12134.15
2023-02-07,18:18:02.897,   16.23,    5.80,   12.84,    2.38,   16.60,    6.06,   12.52,    2.27,   58.19,   16.51,    105420,   74.69, 2458.15,  282.59, 2454.67,  279.46, 2456.85,  282.37, 2453.67,  278.42, 9823.34, 1122.85,    111370,10946.19,   9881.53,   1139.35,  11020.88
2023-02-07,18:18:02.997,   14.57,    6.17,   11.40,    2.82,   15.16,    6.45,   11.02,    2.70,   52.15,   18.15,    104430,   70.30, 2405.32,  268.94, 2405.42,  266.81, 2428.08,  278.83, 2424.61,  274.70, 9663.43, 1089.28,    110900,10752.71,   9715.57,   1107.43,  10823.01
2023-02-07,18:18:03.097,   10.96,    5.01,    7.67,    1.62,   11.38,    5.32,    7.33,    1.54,   37.34,   13.49,    105450,   50.83, 2804.58,  372.05, 2810.65,  370.93, 2814.31,  374.87, 2821.50,  373.77,11251.03, 1491.62,    115480,12742.65,  11288.38,   1505.11,  12793.48
2023-02-07,18:18:03.197,   20.66,    6.41,   17.47,    3.10,   20.82,    6.63,   17.03,    3.01,   75.97,   19.14,    104380,   95.12, 2439.95,  275.03, 2446.02,  274.53, 2433.02,  272.13, 2429.45,  266.73, 9748.44, 1088.42,    110410,10836.86,   9824.42,   1107.57,  10931.98
2023-02-07,18:18:03.298,   10.21,    4.96,    7.01,    1.54,   10.68,    5.22,    6.73,    1.46,   34.63,   13.18,    105410,   47.81, 2221.96,  229.90, 2237.73,  231.83, 2209.63,  223.97, 2210.05,  219.88, 8879.37,  905.58,    110750, 9784.95,   8914.00,    918.76,   9832.76
2023-02-07,18:18:03.397,   12.96,    5.27,    9.84,    1.95,   13.39,    5.53,    9.45,    1.82,   45.64,   14.57,    104360,   60.21, 2806.15,  379.62, 2808.52,  377.67, 2802.46,  378.46, 2809.64,  376.63,11226.78, 1512.38,    113100,12739.16,  11272.42,   1526.95,  12799.37
2023-02-07,18:18:03.498,   25.14,    8.09,   21.65,    4.62,   25.45,    8.32,   21.36,    4.62,   93.61,   25.65,    105500,  119.26, 2824.14,  359.69, 2823.00,  356.92, 2811.75,  357.62, 2819.06,  355.32,11277.94, 1429.56,    113620,12707.50,  11371.54,   1455.21,  12826.75
2023-02-07,18:18:03.605,   26.58,    6.29,   23.38,    2.82,   27.04,    6.59,   23.09,    2.80,  100.09,   18.50,    104800,  118.59, 2460.92,  273.36, 2459.24,  270.16, 2472.16,  278.61, 2465.33,  273.91, 9857.64, 1096.04,    115500,10953.68,   9957.74,   1114.54,  11072.27
2023-02-07,18:18:03.709,   22.84,    6.74,   19.49,    3.36,   23.38,    6.95,   19.45,    3.32,   85.15,   20.37,    104864,  105.52, 2150.02,  215.32, 2148.95,  211.61, 2156.03,  217.33, 2161.93,  217.62, 8616.93,  861.88,    109662, 9478.82,   8702.08,    882.26,   9584.34
2023-02-07,18:18:03.813,   10.51,    4.82,    7.34,    1.45,   11.21,    5.09,    7.13,    1.37,   36.19,   12.74,    104846,   48.93, 2114.57,  208.53, 2110.50,  203.39, 2104.80,  203.98, 2104.19,  201.21, 8434.06,  817.11,    110066, 9251.17,   8470.25,    829.85,   9300.10
2023-02-07,18:18:03.906,   15.74,    5.68,   12.40,    2.32,   16.23,    6.04,   12.10,    2.22,   56.47,   16.26,    104950,   72.73, 2047.12,  199.51, 2047.25,  197.40, 2048.84,  200.36, 2049.66,  198.90, 8192.87,  796.17,    105360, 8989.04,   8249.34,    812.43,   9061.77
2023-02-07,18:18:04.005,   13.13,    5.84,    9.71,    2.50,   13.55,    6.13,    9.51,    2.43,   45.90,   16.91,    104380,   62.81, 2213.07,  216.69, 2213.70,  212.80, 2224.85,  220.51, 2222.00,  216.59, 8873.61,  866.59,    109940, 9740.20,   8919.51,    883.49,   9803.00
2023-02-07,18:18:04.106,   16.82,    5.81,   13.62,    2.48,   17.22,    6.07,   13.21,    2.35,   60.87,   16.71,    105420,   77.58, 2314.43,  263.61, 2312.03,  259.56, 2309.97,  260.91, 2307.48,  258.09, 9243.91, 1042.18,    111340,10286.08,   9304.78,   1058.89,  10363.67
2023-02-07,18:18:04.205,   19.07,    6.11,   15.78,    2.79,   19.41,    6.42,   15.62,    2.79,   69.87,   18.11,    104360,   87.99, 2645.28,  332.04, 2644.74,  328.63, 2637.35,  327.99, 2653.67,  331.45,10581.04, 1320.10,    112460,11901.15,  10650.92,   1338.22,  11989.14
2023-02-07,18:18:04.306,   42.18,   19.43,   38.45,   15.87,   42.36,   19.59,   37.87,   15.92,  160.86,   70.80,    104396,  231.66, 2731.84,  368.69, 2726.60,  363.17, 2722.36,  364.20, 2721.90,  360.98,10902.70, 1457.04,    113157,12359.73,  11063.56,   1527.84,  12591.40
2023-02-07,18:18:04.406,   12.27,    5.07,    8.91,    1.64,   12.72,    5.38,    8.66,    1.61,   42.55,   13.71,    105470,   56.26, 2395.70,  274.46, 2387.78,  267.87, 2387.18,  269.86, 2368.79,  260.42, 9539.45, 1072.61,    111470,10612.06,   9582.01,   1086.32,  10668.33
